% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,% Silica Concentrate
"58,82","11,46","1704,2182459016","309,54","392,8135268293","9,92133","1,72","251,202","249,763","249,324","4,71"
"64,03","6,26","3989,04","491,823","398,283","9,51368","1,699","249,213","244,516","249,433","2,08"
"55,79","15,52","1150,5843333333","397,051","397,512","9,62982","1,57089","300,366","303,916","301,338","1,64"
"52,9","18,04","2869,99","576,446","379,122","9,51904","1,80111","300,046","302,096","302,632","3,03"
"54,1","15,33","958,4752668403","376,9188199609","400,9526934378","9,62842","1,5798477311","299,469","299,411","299,826","1,34"
"54,58","15,38","2237,52","493,584","402,567","9,74208","1,67175","299,702","293,99","298,907","1,81"
"51,3","24,52","3826,68","444,384","398,628","9,63031","1,63344","249,676","254,049","250,492","2,15"
"56,76","13,34","250,259","467,827","399,882","10,123","1,58676","250,04","247,552","248,974","1,44"
"54,27","16,6","2659,51","562,744","414,1654804688","9,6912","1,67738","300,349","299,702","299,398","1,33"
"52,61","20,24","4888,05","631,021","414,2452261735","9,98866","1,72783","250,475","247,56","249,681","1,85"
"64,03","6,26","3536,34","510,254","401,66","10,0716","1,65002","301,025","301,685","297,949","1,7"
"64,03","6,26","3980,47","459,639","400,702","9,30594","1,60476","300,731","251,791","301,685","3,34"
"52,61","20,24","1818,7520833333","481,481","417,9224153627","9,75478","1,60958","249,39","250,308","251,355","1,99"
"58,05","11,85","1951,1973333333","453,468","408,551","9,41606","1,74356","176,3529638554","190,8710036069","190,3319352518","2,33"
"64,03","6,26","3722,22","531,453","413,9366086066","9,94971","1,64637","250,568","247,694","248,751","2,73"
"48,81","25,31","3024,24","446,393875","378,5304308943","10,5493","1,6715375","301,274","297,765","297,681","3,101160221"
"49,36","25,87","4674,42","698,086","399,1671","10,2176","1,68702","297,382","302,431","300,376","1,32"
"64,03","6,26","2066,82","376,914","397,289","9,36188","1,5224108344","300,974","253,021","297,696","1,9"
"58,81","7,44","2716,18","387,197","380,5223333333","8,7552875801","1,63707","299,927","296,282","301,838","1,18"
"50,92","21,67","2118,02","540,685","407,896","9,28809","1,72215","249,829","249,013","249,515","1,48"
"57,46","10,8","4344,36","533,785","391,661","10,1151","1,65992","249,829","246,579","252,628","2,25"
"47,05","28,14","4277,93","562,2081875","399,3295625","10,5211875","1,73871875","299,187375","298,8745625","299,612375","1,92"
"58,61","8,99","4102,95","507,888","407,831","10,2952","1,64255","248,253","250,773","251,264","2,13"
"58,61","8,99","4043,99","557,673","397,787","10,2191","1,68791","250,117","255,384","248,882","2,13"
"48,52","26,91","3438,81","413,659","386,356","10,2294","1,72697","300,77","304,13","298,828","1,45"
"46,19","29,19","5517,58","585,327","404,297","9,94621","1,72698","250,708","253,345","249,39","2,37"
"48,81","25,31","1393,44","385,44","380,199","9,8535","1,520353125","299,268","302,454","300,532","1,09"
"64,03","6,26","3920,19","432,046","401,047","10,1205","1,6452","249,799","251,301","249,453","1,6"
"54,52","20,56","2371,65","292,8235","390,219","9,35851","1,5203975568","299,213","308,993","298,086","1,09"
"55,73","14,36","5133,04","569,881","398,806","10,5475","1,69226","299,555","303,336","297,549","1,32"
"52,57","21,82","3805,6","601,914","401,745","9,51001","1,73126","300,806","297,405","299,565","1,82"
"58,05","11,85","2040,74","463,64","394,42","9,20069","1,73985","299,813","299,434","302,783","2,47"
"55,73","12,53","2310,92","298,037","381,8788350168","9,4917","1,64205","299,57","296,354","298,775","1,79"
"49,93","22,17","1980,26","529,97","393,872","9,62649","1,73026","254,257","247,375","251,069","3,52"
"64,03","6,26","3323,04","459,679","403,166","10,0592","1,66533","300,177","251,052","300,459","1,45"
"52,61","20,24","3511,72","484,855","398,305","9,39963","1,66353","248,968","247,922","249,319","1,31"
"64,03","6,26","3696,43","557,743","400,490787234","9,73187","1,65938","249,85","248,178","247,986","4,4402441731"
"46,4","28,92","4253,62","558,477","392,4","10,034","1,6783","299,179","299,592","298,475","5,5"
"63,64","3,77","3317,83","483,808","381,006","8,93467","1,70351","298,208","299,848","301,975","2,31"
"61,11","8,24","2691,36","531,398","399,975","9,66909","1,72435","202,714","193,108","201,128","2,24"
"55,53","13,32","2046,408525","281,3118461538","384,6412711864","10,03","1,5312193343","299,859","291,706","298,63","1,19"
"53,35","18,8","1386,7534424243","380,4902","408,113028169","9,74232","1,62331625","300,599","297,219","301,066","1,36"
"57,01","12,91","2182,01","388,315","402,458","9,55786","1,64266","249,953","249,741","249,605","1,65"
"59,66","9,09","3246,29","534,18","389,209","9,91071","1,75","252,29","247,017","251,653","5,06"
"45,6","29,92","4799,78","618,388","399,337","9,64912","1,75654","299,869","298,163","299,118","1,86"
"57,46","10,8","3671,73","544,662","399,854","10,2188","1,68965","300,156","299,254","298,608","4,2721636616"
"57,46","10,8","3743,06","617,249","416,208137931","10,0306","1,70522","298,96","248,291","299,07","2,08"
"48,81","25,31","3527,34","379,872","379,841","10,3177","1,68015","299,749","294,623","300,449","1,27"
"56,95","12,94","2331,44","541,992","397,266","9,91107","1,74764","247,192","244,116","250,049","3,6220875531"
"56,7","13,98","3654,3","599,265","403,966","9,99074","1,72655","303,003","306,599","299,854","1,78"
"52,58","20,42","4045,51","644,07","414,0377575758","9,85953","1,75196","299,642","298,602","298,828","1,51"
"64,03","6,26","3801,15","365,601","400,488","10,2158","1,63769","299,487","303,223","303,003","1,01"
"54,63","12,9","4280,52","584,743","414,5403133562","9,73382","1,63831","298,866","299,774","300,933","2,3"
"59,87","9,99","1224,1914666667","631,004","395,664","9,81893","1,76033","299,936","301,169","298,653","3,9085595568"
"64,03","6,26","2864,68","365,516","407,653","9,81282","1,64127","300,204","297,756","298,921","1,07"
"56,02","13,51","2642,89","449,887","379,4830224719","8,7537677385","1,69695","289,6","324,359","299,453","3,66"
"52,04","16,86","3167,25","392,824","398,774","10,2486","1,55165","301,597","302,021","299,487","1,09"
"48,81","25,31","3452,06","478,57","405,038","9,83541","1,69245","298,99","298,072","300,751","1,56"
"56,09","15,79","2779,83","541,803","416,1020967742","9,41225","1,61582","300,26","296,979","302,617","1,98"
"54,88","16,69","3877,89","439,71","396,255","10,451","1,62625","297,192","297,952","300,574","1,96"
"51,62","19,01","3773,76","534,121","378,004","9,88872","1,69429","300,625","296,828","300,812","3,1860333128"
"52,04","16,86","4018,18","379,604","393,752","10,2874","1,58867","297,115","298,815","300,78","1,25"
"56,65","14,83","3533,51","478,471","399,263","9,69718","1,70547","249,626","251,823","251,685",2
"52,58","18,63","3673,95","368,042","392,478","9,28107","1,5202031511","299,334","299,128","298,635","1,7"
"64,03","6,26","3601,53","467,523","416,733","9,31019","1,60469","250,341","244,053","251,001","4,12"
"64,03","6,26","3038,2","478,516","400,772","9,90026","1,7276","301,366","243,525","299,124","1,19"
"57,46","10,8","3444,45","491,806","403,059","9,97154","1,7236","248,752","242,924","248,077","2,16"
"64,03","6,26","256,8084375","526,234","396,495","10,1317","1,64111","299,527","295,551","297,448","1,63"
"52,58","20,42","3169,56","582,108","390,102","10,0088","1,71778","301,374","300,2","298,654","1,87"
"58,19","10,84",2750,"276,19975","416,5140247678","8,86009","1,5261311364","250,159","249,829","248,84","1,01"
"55,78","15,49","2616,77","539,147","383,86","8,754912623","1,68445","298,928","305,314","298,955","4,43"
"64,03","6,26","1135,8292307692","485,071","391,916","9,86648","1,587","298,608","301,041","298,077","2,05"
"49,76","24,21","2159,61","565,451","398,65","9,2459","1,7499","250,468","248,302","249,589","3,02"
"52,12","21,39","3270,41","423,198","385,979","10,0005","1,70329","299,14","301,372","300,528","1,14"
"57,46","10,8","3929,29","549,255","397,236","10,1961","1,74852","249,713","304,693","299,314","3,82"
"57,46","10,8","3601,29","622,78","376,882","9,66919","1,67314","300,417","297,477","297,51","2,08"
"53,24","19,97","3183,04","623,578","416,5867121212","9,48524","1,7347","298,888","302,82","297,82","4,3097709924"
"60,56","6,92","2171,68","374,835","376,646","9,18855","1,69993","300,268","301,998","299,987","2,68"
"64,03","6,26","3821,02","540,596","403,507750838","9,94916","1,66006","250,269","252,061","251,639","1,17"
"60,18","8,79","2141,64","465,591","398,712","9,54359","1,64114","300,483","302,082","299,379","2,38"
"60,4","8,69","4084,75","553,852","396,66","9,29337","1,66755","300,884","297,121","299,487","3,27"
"56,91","12,62","2503,2","455,301","393,461","9,82134","1,70785","249,764","251,207","249,113",2
"61,38","8,4","2373,83","540,611","397,083","9,27264","1,73252","200,749","195,788","199,951","4,92"
"55,78","12,88","485,18092","412,214","397,292","10,2809","1,58984","299,804","295,553","297,674","2,46"
"64,03","6,26","4072,69","553,541","403,935","9,99083","1,66983","300,603","302,373","299,625","4,8304576976"
"48,81","25,31","2571,69","386,53","378,445","9,99877","1,70637","299,654","250,665","297,949","2,82"
"57,46","10,8","4616,53","525,059","396,562","10,0706","1,70022","249,829","251,801","249,88","2,21"
"49,76","24,21","2076,99","518,118","401,522","9,24077","1,71613","249,984","245,667","248,136","3,02"
"52,61","20,24","3772,98","402,234","397,17","9,50757","1,5559","250,121","255,168","251,376","3,09"
"43,37","32,23","5771,9","577,743","406,649","10,8068313305","1,70307","300,103","296,928","297,905","3,25"
"64,03","6,26","4095,99","533,375","399,255","9,76172","1,67063","299,875","249,054","299,261","3,4276803552"
"56,65","14,83","3629,45","526,522","404,923","9,92171","1,71578","249,829","250,391","248,981","1,38"
"55,73","14,36","2002,085933286","683,6824622337","415,6829661238","10,6878","1,5768811765","299,663","301,166","299,664","1,32"
"49,85","21,61","3591,91","571,767","402,858","9,8347","1,69708","299,965","299,563","301,99","3,14"
"56,4","13,38","3700,06","442,574","398,901","9,64171","1,76469","300,806","298,26","299,927","1,36"
"56,65","14,83","1647,97","472,472","400,369","9,60848","1,69958","250,396","250,912","249,332","2,35"
"53,26","16,29","5660,23","426,115","401,247","10,0478","1,61011","298,768","300,43","297,199","1,19"
"53,91","18,19","2381,15","497,394","402,524","9,47566","1,7352","249,392","250,917","252,213","2,81"
"64,03","6,26","1829,98","465,521","389,013","9,87513","1,69018","299,895","301,611","301,78","3,08"
"57,46","10,8","607,8294","352,109","380,6491405405","9,92531","1,65466","299,843","249,787","299,31","2,08"
"64,03","6,26","3244,06","397,615","398,758","9,75999","1,68143","300,843","248,104","299,339","1,32"
"52,17","19,6","2707,72","567,295","404,217","9,30752","1,69071","300,126","299,058","300,346","1,6"
"64,03","6,26","3441,5","485,84","402,399","10,0609","1,60966","299,176","301,149","302,233","1,36"
"47,41","27,74","2653,3","508,392","406,904","9,1615","1,69394","250,239","250,091","248,843","3,27"
"60,23","8,51","2352,96","558,126","399,735","9,37578","1,76446","249,829","252,437","249,695","3,26"
"48,81","25,31","4058,72","422,898","411,8109803922","10,3696","1,68118","300,148","297,728","298,054","1,31"
"52,5","21,1","1953,74","533,617","406,314","9,84495","1,72687","299,549","301,88","301,292","1,3"
"57,46","10,8","1295,3111111111","291,4332182081","377,2099980916","10,103","1,5952633333","300,366","246,629","298,21","2,08"
"55,8","15,46","2064,17","521,404","400,136","9,8885","1,73425","300,085","307,581","300,208","1,1"
"51,87","18,78","4151,38","567,388","380,1576666667","9,95663","1,73644","300,753","302,378","302,397","3,0384762492"
"57,12","13,04","2067,35","334,862","403,736","9,57809","1,5229719126","220,605","217,458","218,812","1,55"
"59,99","6,65","3326,53","451,136","396,096","9,60705","1,58386","300,449","301,524","298,83","1,6"
"44,9","30,12","2218,88675","627,377","398,216","9,87833","1,75165","299,457","294,866","297,858","3,64"
"64,03","6,26","3362,26","554,449","401,953","9,86856","1,7224","300,006","249,195","300,723","1,17"
"54,56","17,66","2056,44","383,436","404,491","9,32692","1,7234","250,44","249,461","249,609","4,4"
"64,03","6,26","2447,92","467,503","403,664","9,93721","1,70964","301,232","245,75","300,325","2,29"
"64,03","6,26","4371,09","523,682","392,871","10,001","1,71924","299,268","250,269","301,465","1,79"
"54,58","15,38","1922,85","476,685","403,125","9,95085","1,64369","300,806","301,245","301,685","3,0870943862"
"64,03","6,26",3250,"534,058","399,316","9,94461","1,73288","250,488","247,192","249,39","2,66"
"49,93","22,49","1346,7436222222","565,054","397,852","9,58493","1,74421","299,572","293,986","298,424","1,04"
"55,42","14,93","3547,23","615,234","395,508","9,9711","1,73476","303,662","308,057","301,465","1,4"
"51,87","18,78","4818,76","527,863","410,069","9,93369","1,73618","298,867","302,021","301,788","3,58"
"51,93","21,05","3137,72","560,1","381,351","9,51013","1,7137","299,853","297,143","302,27","3,1933086876"
"50,22","23,8","126,3705652174","489,61","394,872","9,49203","1,66508","249,683","246,383","251,037","2,63"
"54,56","17,66","2008,37","497,932","398,425","9,16779","1,6902","244,425","253,113","249,829","2,76"
"53,41","18,37","4697,48","583,263","378,805","9,48211","1,72873","298,41","299,37","297,151","5,1203142329"
"56,43","13,32","2793,13","451,469","401,995","9,44805","1,75725","249,39","249,202","248,918","2,64"
"56,7","11,65","3076,17","566,126","416,317","9,4955","1,65542","301,245","299,595","298,187","1,54"
"59,72","9,22","2102,44","537,205","402,267","9,42467","1,74113","200,11","203,361","198,951","3,11"
"64,03","6,26","2786,18","516,813","401,152","10,1164","1,69652","300,533","292,727","301,52","2,77"
"58,62","10,22","3819,59","384,881","382,935","9,84336","1,71424","299,86","298,693","297,537","2,54"
"60,02","8,87","3318,07","284,577","383,3756","9,41992","1,584465","299,58","297,806","298,427","1,59"
"57,46","10,8","5310,55","559,692","398,73","9,85149","1,6958","300,146","296,631","299,487","2,84"
"48,81","25,31","3428,22","475,914","410,6125","9,66459","1,63564","298,936","300,016","298,057","1,51"
"55,53","13,32","1967,3463210702","382,4123680589","393,8489364472","9,5131238378","1,5879039382","299,894","302,686","299,412","1,19"
"59,72","9,22",2472,"557,358","403,24","9,40206","1,74326","177,092570627","180,2479348734","179,3715725172","1,74"
"48,81","25,31","2209,36","357,7160793651","380,3702857143","9,57653","1,64149","299,141","300,985","303,282","1,19"
"64,03","6,26","2834,85","478,299","398,816","9,37757","1,71108","299,343","293,399","301,826","1,77"
"64,03","6,26","3245,51","398,754","400,305","10,0002","1,56396","300,225","293,043","298,647","1,21"
"49,36","25,87","2858,07","560,821","391,489","9,71799","1,73277","298,6","295,313","298,426","3,06"
"52,58","20,42","1381,53375","583,361","381,019","9,70535","1,73656","299,672","302,62","298,389","1,72"
"52,12","21,39","2819,34","376,947","376,9041501976","9,92957","1,69777","299,585","302,696","300,93","1,17"
"53,32","18,85","593,2733333333","468,451","403,012","9,29376","1,68356","250,693","248,137","252,188","1,78"
"57,46","10,8","4171,49","549,511","402,926","9,90061","1,74712","249,882","297,65","299,101","1,08"
"56,65","14,83","3816,32","489,367","401,9","10,2063","1,69406","249,755","249,587","248,927","4,12"
"59,38","8,1","526,364","562,059","406,587","10,1075","1,68035","298,416","304,075","299,852","2,44"
"64,03","6,26","3416,36","367,026","397,107","9,59698","1,64623","298,913","301,189","300,152","1,21"
"57,01","12,91","365,309","330,336","400,793","9,31542","1,53239","250,194","248,669","249,535","1,87"
"55,73","12,53","3295,54","413,723","381,894","8,99479","1,70135","299,837","304,163","298,67","1,71"
"54,83","15,93","3267,69","548,456","379,648","8,7555730092","1,69939","300,051","302,389","301,963","5,06"
"51,34","23,16","4126,85","442,165","379,968","9,6607","1,7232","300,057","297,738","298,429","2,05"
"64,03","6,26","2920,11","409,102","400,275","9,68166","1,63393","302,931","299,807","299,487","4,53"
