age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
44,blue-collar,single,basic.9y,unknown,yes,no,cellular,apr,fri,225,3,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no
33,blue-collar,married,basic.9y,no,yes,no,cellular,apr,thu,827,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
48,blue-collar,married,high.school,unknown,yes,no,telephone,jun,thu,234,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
29,housemaid,single,high.school,no,yes,no,telephone,may,wed,178,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
28,services,married,high.school,unknown,no,no,telephone,may,fri,143,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
47,blue-collar,married,professional.course,unknown,no,no,telephone,may,mon,571,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
29,admin.,single,high.school,no,yes,no,telephone,may,wed,143,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
30,blue-collar,single,unknown,no,yes,no,telephone,may,mon,251,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
55,entrepreneur,married,university.degree,unknown,no,no,cellular,nov,tue,86,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
32,services,married,high.school,no,yes,yes,cellular,apr,mon,6,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
41,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,mon,133,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
28,admin.,single,university.degree,no,yes,no,cellular,jul,wed,156,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
54,management,divorced,university.degree,unknown,yes,no,cellular,oct,thu,214,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,no
28,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,176,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34,admin.,married,high.school,unknown,no,no,cellular,may,fri,131,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
34,entrepreneur,married,unknown,no,no,no,cellular,aug,wed,165,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
38,admin.,divorced,basic.9y,no,no,no,cellular,nov,fri,271,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
48,technician,married,university.degree,no,no,no,cellular,aug,fri,232,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
29,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,528,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
48,unknown,married,unknown,no,yes,no,cellular,aug,wed,174,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
49,technician,married,basic.4y,no,no,no,cellular,nov,fri,378,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
40,technician,single,professional.course,no,yes,no,cellular,apr,fri,53,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
26,admin.,single,high.school,no,yes,no,telephone,aug,wed,170,1,999,0,nonexistent,-2.9,92.201,-31.4,0.854,5076.2,no
31,services,single,high.school,no,yes,no,cellular,may,mon,206,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
40,services,single,high.school,unknown,yes,no,telephone,may,thu,381,7,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
33,admin.,married,university.degree,no,yes,no,cellular,jun,mon,346,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no
31,admin.,single,university.degree,no,no,yes,cellular,apr,fri,85,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
38,admin.,married,high.school,unknown,no,no,telephone,apr,mon,121,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
41,blue-collar,married,basic.9y,no,no,no,cellular,may,tue,1240,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
39,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,793,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40,entrepreneur,married,basic.9y,no,yes,no,telephone,may,thu,255,6,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
54,housemaid,divorced,university.degree,unknown,yes,no,cellular,jul,mon,57,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
38,technician,married,professional.course,no,no,no,cellular,apr,mon,277,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
48,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,thu,33,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
33,admin.,single,professional.course,no,no,no,telephone,jun,thu,104,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
58,retired,married,professional.course,unknown,no,no,telephone,may,tue,427,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
25,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,133,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
31,technician,single,university.degree,no,no,no,telephone,jun,thu,73,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
46,blue-collar,married,basic.6y,no,yes,no,cellular,aug,fri,119,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
44,entrepreneur,single,professional.course,no,no,no,cellular,may,mon,74,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
43,admin.,divorced,high.school,no,no,no,telephone,may,mon,311,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
32,housemaid,married,basic.4y,no,yes,no,cellular,may,fri,240,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
55,retired,married,university.degree,unknown,no,no,telephone,may,thu,207,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
40,blue-collar,single,high.school,no,yes,no,cellular,nov,tue,139,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
47,admin.,married,university.degree,no,yes,no,cellular,aug,wed,176,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
33,technician,single,professional.course,no,yes,no,cellular,aug,fri,436,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
39,admin.,married,university.degree,no,yes,no,telephone,may,fri,127,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
38,entrepreneur,married,basic.6y,no,no,no,telephone,may,fri,152,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
39,admin.,married,basic.4y,no,yes,no,telephone,may,wed,249,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
29,admin.,married,university.degree,no,no,yes,cellular,jun,tue,347,3,5,1,success,-1.7,94.055,-39.8,0.702,4991.6,yes
43,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,180,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
26,services,single,high.school,no,yes,no,cellular,jul,tue,98,1,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,no
46,technician,married,university.degree,no,yes,no,cellular,aug,thu,13,14,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
48,management,married,university.degree,unknown,yes,no,telephone,may,thu,293,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
41,technician,married,university.degree,no,no,no,cellular,nov,mon,149,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
56,retired,married,basic.4y,no,no,no,cellular,dec,thu,582,4,999,0,nonexistent,-3.0,92.713,-33.0,0.714,5023.5,yes
48,technician,married,high.school,no,no,no,telephone,may,tue,166,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
42,management,married,university.degree,no,no,no,telephone,may,mon,64,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
49,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,tue,60,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
36,management,single,university.degree,no,yes,no,cellular,jul,wed,118,5,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
48,technician,divorced,high.school,no,yes,no,cellular,apr,thu,400,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
37,blue-collar,single,professional.course,no,yes,no,telephone,may,tue,213,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27,admin.,married,university.degree,no,no,no,cellular,aug,tue,97,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
36,admin.,single,university.degree,unknown,yes,yes,cellular,aug,mon,134,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
38,services,married,high.school,no,no,no,telephone,jun,thu,252,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
35,services,single,high.school,unknown,no,no,cellular,jul,tue,65,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
49,admin.,married,university.degree,no,no,no,cellular,jul,fri,44,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30,technician,married,professional.course,no,yes,no,cellular,aug,tue,111,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
34,services,married,basic.6y,no,yes,yes,telephone,may,thu,1000,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
29,technician,single,professional.course,no,yes,no,cellular,aug,mon,111,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
36,entrepreneur,married,university.degree,unknown,no,no,telephone,may,tue,152,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
51,entrepreneur,married,professional.course,unknown,no,no,cellular,may,mon,295,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
29,blue-collar,married,professional.course,no,yes,yes,telephone,may,wed,260,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
39,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,393,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
42,admin.,married,basic.6y,no,no,no,telephone,jun,thu,165,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
29,self-employed,single,university.degree,no,yes,yes,cellular,jul,thu,22,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
30,technician,divorced,professional.course,no,yes,no,telephone,may,tue,169,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
45,unemployed,divorced,basic.6y,no,unknown,unknown,cellular,may,wed,135,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
32,blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,93,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
26,admin.,single,high.school,no,no,no,telephone,jun,wed,72,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
33,admin.,married,university.degree,no,no,no,telephone,may,thu,463,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
43,technician,married,professional.course,no,no,no,telephone,jun,tue,161,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
45,unknown,married,high.school,unknown,yes,no,cellular,aug,tue,94,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
39,blue-collar,married,basic.9y,unknown,no,yes,cellular,nov,wed,418,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
45,technician,single,university.degree,no,no,no,cellular,nov,fri,80,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
31,admin.,single,university.degree,no,no,no,telephone,may,fri,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
46,housemaid,married,basic.4y,no,no,no,telephone,may,tue,106,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
47,services,single,high.school,no,no,no,telephone,may,thu,37,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
27,self-employed,single,university.degree,no,no,no,telephone,jun,tue,139,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
39,blue-collar,married,basic.6y,no,yes,no,telephone,jun,mon,213,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
46,blue-collar,married,professional.course,unknown,no,yes,telephone,may,tue,346,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
35,admin.,divorced,university.degree,no,no,no,telephone,jun,tue,51,8,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
35,technician,single,professional.course,no,no,no,telephone,jun,tue,149,1,999,0,nonexistent,-1.7,94.055,-39.8,0.713,4991.6,no
38,admin.,married,high.school,no,unknown,unknown,cellular,may,fri,295,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
28,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,156,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
34,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,80,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
26,student,single,high.school,no,no,no,cellular,oct,fri,373,3,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,yes
30,admin.,married,university.degree,no,yes,no,telephone,may,tue,907,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
56,services,divorced,high.school,unknown,yes,no,cellular,jul,mon,354,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
39,admin.,married,high.school,unknown,yes,no,cellular,apr,fri,222,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
41,blue-collar,married,basic.9y,no,yes,yes,cellular,may,fri,198,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
69,retired,divorced,university.degree,no,yes,no,cellular,apr,tue,207,2,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes
38,blue-collar,single,basic.9y,no,yes,no,telephone,may,fri,219,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
53,management,married,university.degree,no,yes,yes,cellular,nov,fri,106,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
71,retired,single,university.degree,no,no,no,telephone,oct,tue,120,1,999,0,nonexistent,-3.4,92.431,-26.9,0.742,5017.5,no
46,admin.,married,high.school,no,no,no,cellular,may,wed,124,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
35,blue-collar,divorced,basic.9y,no,no,no,telephone,jun,thu,77,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
37,self-employed,single,university.degree,no,yes,no,telephone,apr,thu,44,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
45,management,married,unknown,unknown,no,yes,telephone,jun,mon,73,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
48,blue-collar,married,professional.course,no,yes,yes,telephone,jun,fri,12,24,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
43,admin.,divorced,university.degree,no,no,yes,cellular,aug,wed,380,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
30,admin.,divorced,university.degree,unknown,no,no,telephone,may,thu,249,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
31,management,single,university.degree,no,no,no,cellular,nov,tue,82,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
26,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,232,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
44,self-employed,single,professional.course,no,no,no,cellular,may,mon,230,6,12,1,success,-1.8,92.893,-46.2,1.354,5099.1,no
29,admin.,single,university.degree,no,yes,no,cellular,apr,mon,237,4,999,0,nonexistent,-1.8,93.749,-34.6,0.643,5008.7,no
31,admin.,married,university.degree,no,no,no,cellular,aug,thu,180,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
43,entrepreneur,married,high.school,unknown,no,yes,cellular,nov,thu,274,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
34,management,married,university.degree,no,yes,no,telephone,jun,thu,773,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
24,management,married,basic.9y,no,no,no,telephone,jul,wed,127,11,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
21,student,single,high.school,no,no,no,cellular,oct,tue,701,2,999,0,nonexistent,-1.1,94.601,-49.5,1.037,4963.6,yes
36,unemployed,married,basic.9y,unknown,yes,yes,cellular,may,thu,114,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
39,admin.,married,university.degree,no,yes,no,cellular,apr,fri,161,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
40,housemaid,married,basic.6y,unknown,unknown,unknown,cellular,apr,fri,2926,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
31,services,single,high.school,no,no,yes,cellular,jul,thu,9,17,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
48,admin.,married,professional.course,unknown,yes,no,telephone,may,fri,211,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
41,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,259,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
45,technician,married,professional.course,no,no,no,cellular,aug,wed,132,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
40,technician,married,professional.course,no,yes,no,cellular,aug,tue,115,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
25,student,single,high.school,no,yes,yes,telephone,aug,fri,461,1,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,yes
28,management,married,university.degree,no,yes,no,telephone,jun,wed,695,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
26,services,married,high.school,no,yes,no,telephone,jul,tue,514,11,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
32,services,married,basic.9y,unknown,yes,no,cellular,nov,thu,251,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
55,admin.,single,university.degree,unknown,yes,no,cellular,nov,fri,16,9,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
56,admin.,single,university.degree,no,no,no,cellular,mar,wed,193,1,5,1,success,-1.8,93.369,-34.8,0.634,5008.7,yes
59,admin.,married,professional.course,no,no,no,telephone,may,mon,51,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
39,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,may,fri,143,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
56,admin.,married,professional.course,no,yes,no,cellular,aug,wed,106,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
32,admin.,single,university.degree,no,no,no,telephone,may,tue,530,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,343,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
41,technician,married,professional.course,no,unknown,unknown,cellular,jun,tue,318,1,4,3,success,-2.9,92.963,-40.8,1.262,5076.2,yes
33,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,76,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
37,blue-collar,married,basic.4y,no,no,yes,cellular,apr,fri,125,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
31,unemployed,married,university.degree,no,no,no,cellular,aug,wed,95,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
32,admin.,married,university.degree,no,no,no,cellular,aug,tue,588,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
37,technician,divorced,professional.course,no,no,no,cellular,may,wed,329,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
38,services,married,high.school,no,yes,no,telephone,may,mon,552,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,yes
32,blue-collar,married,professional.course,no,yes,no,telephone,jun,fri,446,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
33,blue-collar,married,basic.6y,unknown,no,no,telephone,may,wed,171,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
26,admin.,married,high.school,no,no,no,cellular,jul,mon,455,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
26,housemaid,married,basic.4y,no,no,no,cellular,jul,thu,695,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
44,admin.,married,university.degree,no,yes,yes,cellular,jul,thu,844,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
48,unemployed,single,basic.4y,no,yes,no,telephone,may,tue,112,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36,admin.,married,university.degree,unknown,yes,yes,cellular,jun,tue,308,1,3,1,success,-2.9,92.963,-40.8,1.262,5076.2,no
58,self-employed,married,university.degree,no,yes,no,cellular,aug,fri,173,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
47,blue-collar,married,basic.4y,no,no,no,cellular,aug,mon,134,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
54,retired,divorced,basic.4y,no,yes,no,telephone,may,thu,77,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
31,services,single,high.school,unknown,no,no,cellular,may,fri,77,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
34,admin.,married,high.school,no,no,no,cellular,nov,thu,1598,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,yes
58,admin.,divorced,university.degree,no,no,no,telephone,may,wed,245,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
32,services,married,high.school,no,no,no,telephone,may,fri,303,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
55,management,married,basic.6y,unknown,yes,no,cellular,may,fri,127,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
43,admin.,married,high.school,no,yes,no,cellular,aug,mon,210,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
43,blue-collar,married,basic.9y,no,yes,no,cellular,may,fri,66,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
38,admin.,married,university.degree,no,no,yes,telephone,jun,tue,346,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
46,management,married,unknown,no,yes,no,cellular,nov,thu,121,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
30,services,single,high.school,no,no,no,cellular,oct,mon,120,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,no
45,services,married,high.school,unknown,yes,no,cellular,aug,thu,149,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
29,admin.,married,basic.9y,no,no,no,cellular,may,thu,113,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
29,technician,single,professional.course,unknown,yes,no,cellular,nov,thu,239,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
29,admin.,single,high.school,no,no,no,cellular,aug,thu,103,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
43,blue-collar,married,basic.4y,no,yes,yes,cellular,may,tue,279,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
44,blue-collar,single,basic.4y,no,yes,no,telephone,may,thu,106,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
